lang	itemid	wordnum	word	FullText	FullTextMarked	soft__label0
ch_s	1	62	祂	在 古罗马 宗教 和 神话 中， 雅努斯 是 掌管 「开始」 与 「闸门」 的 神， 祂 具有 二元性， 也 由于 祂 展望 未来 和 过去， 因此 通常 被 描绘 成 有 两个 面孔。 雅努斯 管辖 冲突 的 开始 和 结束， 意 即 战争 与 和平， 其 神殿 之 门 会 在 战时 开放， 并 在 和平 时 关闭。 作为 闸门 之 神， 祂	在 古罗马 宗教 和 神话 中， 雅努斯 是 掌管 「开始」 与 「闸门」 的 神， 祂 具有 二元性， 也 由于 祂 展望 未来 和 过去， 因此 通常 被 描绘 成 有 两个 面孔。 雅努斯 管辖 冲突 的 开始 和 结束， 意 即 战争 与 和平， 其 神殿 之 门 会 在 战时 开放， 并 在 和平 时 关闭。 作为 闸门 之 神， *祂*	10.094857215881348
ch_s	1	63	也	在 古罗马 宗教 和 神话 中， 雅努斯 是 掌管 「开始」 与 「闸门」 的 神， 祂 具有 二元性， 也 由于 祂 展望 未来 和 过去， 因此 通常 被 描绘 成 有 两个 面孔。 雅努斯 管辖 冲突 的 开始 和 结束， 意 即 战争 与 和平， 其 神殿 之 门 会 在 战时 开放， 并 在 和平 时 关闭。 作为 闸门 之 神， 祂 也	在 古罗马 宗教 和 神话 中， 雅努斯 是 掌管 「开始」 与 「闸门」 的 神， 祂 具有 二元性， 也 由于 祂 展望 未来 和 过去， 因此 通常 被 描绘 成 有 两个 面孔。 雅努斯 管辖 冲突 的 开始 和 结束， 意 即 战争 与 和平， 其 神殿 之 门 会 在 战时 开放， 并 在 和平 时 关闭。 作为 闸门 之 神， 祂 *也*	7.858210563659668
ch_s	1	64	与	在 古罗马 宗教 和 神话 中， 雅努斯 是 掌管 「开始」 与 「闸门」 的 神， 祂 具有 二元性， 也 由于 祂 展望 未来 和 过去， 因此 通常 被 描绘 成 有 两个 面孔。 雅努斯 管辖 冲突 的 开始 和 结束， 意 即 战争 与 和平， 其 神殿 之 门 会 在 战时 开放， 并 在 和平 时 关闭。 作为 闸门 之 神， 祂 也 与	在 古罗马 宗教 和 神话 中， 雅努斯 是 掌管 「开始」 与 「闸门」 的 神， 祂 具有 二元性， 也 由于 祂 展望 未来 和 过去， 因此 通常 被 描绘 成 有 两个 面孔。 雅努斯 管辖 冲突 的 开始 和 结束， 意 即 战争 与 和平， 其 神殿 之 门 会 在 战时 开放， 并 在 和平 时 关闭。 作为 闸门 之 神， 祂 也 *与*	5.994117736816406
ch_s	1	65	进入	在 古罗马 宗教 和 神话 中， 雅努斯 是 掌管 「开始」 与 「闸门」 的 神， 祂 具有 二元性， 也 由于 祂 展望 未来 和 过去， 因此 通常 被 描绘 成 有 两个 面孔。 雅努斯 管辖 冲突 的 开始 和 结束， 意 即 战争 与 和平， 其 神殿 之 门 会 在 战时 开放， 并 在 和平 时 关闭。 作为 闸门 之 神， 祂 也 与 进入	在 古罗马 宗教 和 神话 中， 雅努斯 是 掌管 「开始」 与 「闸门」 的 神， 祂 具有 二元性， 也 由于 祂 展望 未来 和 过去， 因此 通常 被 描绘 成 有 两个 面孔。 雅努斯 管辖 冲突 的 开始 和 结束， 意 即 战争 与 和平， 其 神殿 之 门 会 在 战时 开放， 并 在 和平 时 关闭。 作为 闸门 之 神， 祂 也 与 *进入*	10.696744918823242
ch_s	1	66	和	在 古罗马 宗教 和 神话 中， 雅努斯 是 掌管 「开始」 与 「闸门」 的 神， 祂 具有 二元性， 也 由于 祂 展望 未来 和 过去， 因此 通常 被 描绘 成 有 两个 面孔。 雅努斯 管辖 冲突 的 开始 和 结束， 意 即 战争 与 和平， 其 神殿 之 门 会 在 战时 开放， 并 在 和平 时 关闭。 作为 闸门 之 神， 祂 也 与 进入 和	在 古罗马 宗教 和 神话 中， 雅努斯 是 掌管 「开始」 与 「闸门」 的 神， 祂 具有 二元性， 也 由于 祂 展望 未来 和 过去， 因此 通常 被 描绘 成 有 两个 面孔。 雅努斯 管辖 冲突 的 开始 和 结束， 意 即 战争 与 和平， 其 神殿 之 门 会 在 战时 开放， 并 在 和平 时 关闭。 作为 闸门 之 神， 祂 也 与 进入 *和*	6.639941215515137
ch_s	1	67	离开	在 古罗马 宗教 和 神话 中， 雅努斯 是 掌管 「开始」 与 「闸门」 的 神， 祂 具有 二元性， 也 由于 祂 展望 未来 和 过去， 因此 通常 被 描绘 成 有 两个 面孔。 雅努斯 管辖 冲突 的 开始 和 结束， 意 即 战争 与 和平， 其 神殿 之 门 会 在 战时 开放， 并 在 和平 时 关闭。 作为 闸门 之 神， 祂 也 与 进入 和 离开	在 古罗马 宗教 和 神话 中， 雅努斯 是 掌管 「开始」 与 「闸门」 的 神， 祂 具有 二元性， 也 由于 祂 展望 未来 和 过去， 因此 通常 被 描绘 成 有 两个 面孔。 雅努斯 管辖 冲突 的 开始 和 结束， 意 即 战争 与 和平， 其 神殿 之 门 会 在 战时 开放， 并 在 和平 时 关闭。 作为 闸门 之 神， 祂 也 与 进入 和 *离开*	11.9309663772583
ch_s	1	68	家门	在 古罗马 宗教 和 神话 中， 雅努斯 是 掌管 「开始」 与 「闸门」 的 神， 祂 具有 二元性， 也 由于 祂 展望 未来 和 过去， 因此 通常 被 描绘 成 有 两个 面孔。 雅努斯 管辖 冲突 的 开始 和 结束， 意 即 战争 与 和平， 其 神殿 之 门 会 在 战时 开放， 并 在 和平 时 关闭。 作为 闸门 之 神， 祂 也 与 进入 和 离开 家门	在 古罗马 宗教 和 神话 中， 雅努斯 是 掌管 「开始」 与 「闸门」 的 神， 祂 具有 二元性， 也 由于 祂 展望 未来 和 过去， 因此 通常 被 描绘 成 有 两个 面孔。 雅努斯 管辖 冲突 的 开始 和 结束， 意 即 战争 与 和平， 其 神殿 之 门 会 在 战时 开放， 并 在 和平 时 关闭。 作为 闸门 之 神， 祂 也 与 进入 和 离开 *家门*	12.828664779663086
ch_s	1	69	有 关。	在 古罗马 宗教 和 神话 中， 雅努斯 是 掌管 「开始」 与 「闸门」 的 神， 祂 具有 二元性， 也 由于 祂 展望 未来 和 过去， 因此 通常 被 描绘 成 有 两个 面孔。 雅努斯 管辖 冲突 的 开始 和 结束， 意 即 战争 与 和平， 其 神殿 之 门 会 在 战时 开放， 并 在 和平 时 关闭。 作为 闸门 之 神， 祂 也 与 进入 和 离开 家门 有 关。	在 古罗马 宗教 和 神话 中， 雅努斯 是 掌管 「开始」 与 「闸门」 的 神， 祂 具有 二元性， 也 由于 祂 展望 未来 和 过去， 因此 通常 被 描绘 成 有 两个 面孔。 雅努斯 管辖 冲突 的 开始 和 结束， 意 即 战争 与 和平， 其 神殿 之 门 会 在 战时 开放， 并 在 和平 时 关闭。 作为 闸门 之 神， 祂 也 与 进入 和 离开 家门 有 *关。*	14.713203430175781
ch_s	1	70	雅努斯	在 古罗马 宗教 和 神话 中， 雅努斯 是 掌管 「开始」 与 「闸门」 的 神， 祂 具有 二元性， 也 由于 祂 展望 未来 和 过去， 因此 通常 被 描绘 成 有 两个 面孔。 雅努斯 管辖 冲突 的 开始 和 结束， 意 即 战争 与 和平， 其 神殿 之 门 会 在 战时 开放， 并 在 和平 时 关闭。 作为 闸门 之 神， 祂 也 与 进入 和 离开 家门 有 关。 雅努斯	在 古罗马 宗教 和 神话 中， 雅努斯 是 掌管 「开始」 与 「闸门」 的 神， 祂 具有 二元性， 也 由于 祂 展望 未来 和 过去， 因此 通常 被 描绘 成 有 两个 面孔。 雅努斯 管辖 冲突 的 开始 和 结束， 意 即 战争 与 和平， 其 神殿 之 门 会 在 战时 开放， 并 在 和平 时 关闭。 作为 闸门 之 神， 祂 也 与 进入 和 离开 家门 有 关。 *雅努斯*	2.1751085836440325
ch_s	1	71	经常	在 古罗马 宗教 和 神话 中， 雅努斯 是 掌管 「开始」 与 「闸门」 的 神， 祂 具有 二元性， 也 由于 祂 展望 未来 和 过去， 因此 通常 被 描绘 成 有 两个 面孔。 雅努斯 管辖 冲突 的 开始 和 结束， 意 即 战争 与 和平， 其 神殿 之 门 会 在 战时 开放， 并 在 和平 时 关闭。 作为 闸门 之 神， 祂 也 与 进入 和 离开 家门 有 关。 雅努斯 经常	在 古罗马 宗教 和 神话 中， 雅努斯 是 掌管 「开始」 与 「闸门」 的 神， 祂 具有 二元性， 也 由于 祂 展望 未来 和 过去， 因此 通常 被 描绘 成 有 两个 面孔。 雅努斯 管辖 冲突 的 开始 和 结束， 意 即 战争 与 和平， 其 神殿 之 门 会 在 战时 开放， 并 在 和平 时 关闭。 作为 闸门 之 神， 祂 也 与 进入 和 离开 家门 有 关。 雅努斯 *经常*	10.712604522705078
ch_s	1	72	象征	在 古罗马 宗教 和 神话 中， 雅努斯 是 掌管 「开始」 与 「闸门」 的 神， 祂 具有 二元性， 也 由于 祂 展望 未来 和 过去， 因此 通常 被 描绘 成 有 两个 面孔。 雅努斯 管辖 冲突 的 开始 和 结束， 意 即 战争 与 和平， 其 神殿 之 门 会 在 战时 开放， 并 在 和平 时 关闭。 作为 闸门 之 神， 祂 也 与 进入 和 离开 家门 有 关。 雅努斯 经常 象征	在 古罗马 宗教 和 神话 中， 雅努斯 是 掌管 「开始」 与 「闸门」 的 神， 祂 具有 二元性， 也 由于 祂 展望 未来 和 过去， 因此 通常 被 描绘 成 有 两个 面孔。 雅努斯 管辖 冲突 的 开始 和 结束， 意 即 战争 与 和平， 其 神殿 之 门 会 在 战时 开放， 并 在 和平 时 关闭。 作为 闸门 之 神， 祂 也 与 进入 和 离开 家门 有 关。 雅努斯 经常 *象征*	9.514984130859375
ch_s	1	73	着	在 古罗马 宗教 和 神话 中， 雅努斯 是 掌管 「开始」 与 「闸门」 的 神， 祂 具有 二元性， 也 由于 祂 展望 未来 和 过去， 因此 通常 被 描绘 成 有 两个 面孔。 雅努斯 管辖 冲突 的 开始 和 结束， 意 即 战争 与 和平， 其 神殿 之 门 会 在 战时 开放， 并 在 和平 时 关闭。 作为 闸门 之 神， 祂 也 与 进入 和 离开 家门 有 关。 雅努斯 经常 象征 着	在 古罗马 宗教 和 神话 中， 雅努斯 是 掌管 「开始」 与 「闸门」 的 神， 祂 具有 二元性， 也 由于 祂 展望 未来 和 过去， 因此 通常 被 描绘 成 有 两个 面孔。 雅努斯 管辖 冲突 的 开始 和 结束， 意 即 战争 与 和平， 其 神殿 之 门 会 在 战时 开放， 并 在 和平 时 关闭。 作为 闸门 之 神， 祂 也 与 进入 和 离开 家门 有 关。 雅努斯 经常 象征 *着*	5.132641792297363
ch_s	1	74	变化	在 古罗马 宗教 和 神话 中， 雅努斯 是 掌管 「开始」 与 「闸门」 的 神， 祂 具有 二元性， 也 由于 祂 展望 未来 和 过去， 因此 通常 被 描绘 成 有 两个 面孔。 雅努斯 管辖 冲突 的 开始 和 结束， 意 即 战争 与 和平， 其 神殿 之 门 会 在 战时 开放， 并 在 和平 时 关闭。 作为 闸门 之 神， 祂 也 与 进入 和 离开 家门 有 关。 雅努斯 经常 象征 着 变化	在 古罗马 宗教 和 神话 中， 雅努斯 是 掌管 「开始」 与 「闸门」 的 神， 祂 具有 二元性， 也 由于 祂 展望 未来 和 过去， 因此 通常 被 描绘 成 有 两个 面孔。 雅努斯 管辖 冲突 的 开始 和 结束， 意 即 战争 与 和平， 其 神殿 之 门 会 在 战时 开放， 并 在 和平 时 关闭。 作为 闸门 之 神， 祂 也 与 进入 和 离开 家门 有 关。 雅努斯 经常 象征 着 *变化*	10.973450660705566
ch_s	1	75	和	在 古罗马 宗教 和 神话 中， 雅努斯 是 掌管 「开始」 与 「闸门」 的 神， 祂 具有 二元性， 也 由于 祂 展望 未来 和 过去， 因此 通常 被 描绘 成 有 两个 面孔。 雅努斯 管辖 冲突 的 开始 和 结束， 意 即 战争 与 和平， 其 神殿 之 门 会 在 战时 开放， 并 在 和平 时 关闭。 作为 闸门 之 神， 祂 也 与 进入 和 离开 家门 有 关。 雅努斯 经常 象征 着 变化 和	在 古罗马 宗教 和 神话 中， 雅努斯 是 掌管 「开始」 与 「闸门」 的 神， 祂 具有 二元性， 也 由于 祂 展望 未来 和 过去， 因此 通常 被 描绘 成 有 两个 面孔。 雅努斯 管辖 冲突 的 开始 和 结束， 意 即 战争 与 和平， 其 神殿 之 门 会 在 战时 开放， 并 在 和平 时 关闭。 作为 闸门 之 神， 祂 也 与 进入 和 离开 家门 有 关。 雅努斯 经常 象征 着 变化 *和*	7.654445648193359
ch_s	1	76	转换，	在 古罗马 宗教 和 神话 中， 雅努斯 是 掌管 「开始」 与 「闸门」 的 神， 祂 具有 二元性， 也 由于 祂 展望 未来 和 过去， 因此 通常 被 描绘 成 有 两个 面孔。 雅努斯 管辖 冲突 的 开始 和 结束， 意 即 战争 与 和平， 其 神殿 之 门 会 在 战时 开放， 并 在 和平 时 关闭。 作为 闸门 之 神， 祂 也 与 进入 和 离开 家门 有 关。 雅努斯 经常 象征 着 变化 和 转换，	在 古罗马 宗教 和 神话 中， 雅努斯 是 掌管 「开始」 与 「闸门」 的 神， 祂 具有 二元性， 也 由于 祂 展望 未来 和 过去， 因此 通常 被 描绘 成 有 两个 面孔。 雅努斯 管辖 冲突 的 开始 和 结束， 意 即 战争 与 和平， 其 神殿 之 门 会 在 战时 开放， 并 在 和平 时 关闭。 作为 闸门 之 神， 祂 也 与 进入 和 离开 家门 有 关。 雅努斯 经常 象征 着 变化 和 *转换，*	16.865941286087036
ch_s	1	77	像是	在 古罗马 宗教 和 神话 中， 雅努斯 是 掌管 「开始」 与 「闸门」 的 神， 祂 具有 二元性， 也 由于 祂 展望 未来 和 过去， 因此 通常 被 描绘 成 有 两个 面孔。 雅努斯 管辖 冲突 的 开始 和 结束， 意 即 战争 与 和平， 其 神殿 之 门 会 在 战时 开放， 并 在 和平 时 关闭。 作为 闸门 之 神， 祂 也 与 进入 和 离开 家门 有 关。 雅努斯 经常 象征 着 变化 和 转换， 像是	在 古罗马 宗教 和 神话 中， 雅努斯 是 掌管 「开始」 与 「闸门」 的 神， 祂 具有 二元性， 也 由于 祂 展望 未来 和 过去， 因此 通常 被 描绘 成 有 两个 面孔。 雅努斯 管辖 冲突 的 开始 和 结束， 意 即 战争 与 和平， 其 神殿 之 门 会 在 战时 开放， 并 在 和平 时 关闭。 作为 闸门 之 神， 祂 也 与 进入 和 离开 家门 有 关。 雅努斯 经常 象征 着 变化 和 转换， *像是*	9.52760624885559
ch_s	1	78	从	在 古罗马 宗教 和 神话 中， 雅努斯 是 掌管 「开始」 与 「闸门」 的 神， 祂 具有 二元性， 也 由于 祂 展望 未来 和 过去， 因此 通常 被 描绘 成 有 两个 面孔。 雅努斯 管辖 冲突 的 开始 和 结束， 意 即 战争 与 和平， 其 神殿 之 门 会 在 战时 开放， 并 在 和平 时 关闭。 作为 闸门 之 神， 祂 也 与 进入 和 离开 家门 有 关。 雅努斯 经常 象征 着 变化 和 转换， 像是 从	在 古罗马 宗教 和 神话 中， 雅努斯 是 掌管 「开始」 与 「闸门」 的 神， 祂 具有 二元性， 也 由于 祂 展望 未来 和 过去， 因此 通常 被 描绘 成 有 两个 面孔。 雅努斯 管辖 冲突 的 开始 和 结束， 意 即 战争 与 和平， 其 神殿 之 门 会 在 战时 开放， 并 在 和平 时 关闭。 作为 闸门 之 神， 祂 也 与 进入 和 离开 家门 有 关。 雅努斯 经常 象征 着 变化 和 转换， 像是 *从*	6.609031677246094
ch_s	1	79	一	在 古罗马 宗教 和 神话 中， 雅努斯 是 掌管 「开始」 与 「闸门」 的 神， 祂 具有 二元性， 也 由于 祂 展望 未来 和 过去， 因此 通常 被 描绘 成 有 两个 面孔。 雅努斯 管辖 冲突 的 开始 和 结束， 意 即 战争 与 和平， 其 神殿 之 门 会 在 战时 开放， 并 在 和平 时 关闭。 作为 闸门 之 神， 祂 也 与 进入 和 离开 家门 有 关。 雅努斯 经常 象征 着 变化 和 转换， 像是 从 一	在 古罗马 宗教 和 神话 中， 雅努斯 是 掌管 「开始」 与 「闸门」 的 神， 祂 具有 二元性， 也 由于 祂 展望 未来 和 过去， 因此 通常 被 描绘 成 有 两个 面孔。 雅努斯 管辖 冲突 的 开始 和 结束， 意 即 战争 与 和平， 其 神殿 之 门 会 在 战时 开放， 并 在 和平 时 关闭。 作为 闸门 之 神， 祂 也 与 进入 和 离开 家门 有 关。 雅努斯 经常 象征 着 变化 和 转换， 像是 从 *一*	5.7586541175842285
ch_s	1	80	状态	在 古罗马 宗教 和 神话 中， 雅努斯 是 掌管 「开始」 与 「闸门」 的 神， 祂 具有 二元性， 也 由于 祂 展望 未来 和 过去， 因此 通常 被 描绘 成 有 两个 面孔。 雅努斯 管辖 冲突 的 开始 和 结束， 意 即 战争 与 和平， 其 神殿 之 门 会 在 战时 开放， 并 在 和平 时 关闭。 作为 闸门 之 神， 祂 也 与 进入 和 离开 家门 有 关。 雅努斯 经常 象征 着 变化 和 转换， 像是 从 一 状态	在 古罗马 宗教 和 神话 中， 雅努斯 是 掌管 「开始」 与 「闸门」 的 神， 祂 具有 二元性， 也 由于 祂 展望 未来 和 过去， 因此 通常 被 描绘 成 有 两个 面孔。 雅努斯 管辖 冲突 的 开始 和 结束， 意 即 战争 与 和平， 其 神殿 之 门 会 在 战时 开放， 并 在 和平 时 关闭。 作为 闸门 之 神， 祂 也 与 进入 和 离开 家门 有 关。 雅努斯 经常 象征 着 变化 和 转换， 像是 从 一 *状态*	10.7616605758667
