lang	itemid	wordnum	word	FullText	FullTextMarked	gpt2__multihead__seed0
ch_s	1	62	祂	在 古罗马 宗教 和 神话 中， 雅努斯 是 掌管 「开始」 与 「闸门」 的 神， 祂 具有 二元性， 也 由于 祂 展望 未来 和 过去， 因此 通常 被 描绘 成 有 两个 面孔。 雅努斯 管辖 冲突 的 开始 和 结束， 意 即 战争 与 和平， 其 神殿 之 门 会 在 战时 开放， 并 在 和平 时 关闭。 作为 闸门 之 神， 祂	在 古罗马 宗教 和 神话 中， 雅努斯 是 掌管 「开始」 与 「闸门」 的 神， 祂 具有 二元性， 也 由于 祂 展望 未来 和 过去， 因此 通常 被 描绘 成 有 两个 面孔。 雅努斯 管辖 冲突 的 开始 和 结束， 意 即 战争 与 和平， 其 神殿 之 门 会 在 战时 开放， 并 在 和平 时 关闭。 作为 闸门 之 神， *祂*	11.1314697265625
ch_s	1	63	也	在 古罗马 宗教 和 神话 中， 雅努斯 是 掌管 「开始」 与 「闸门」 的 神， 祂 具有 二元性， 也 由于 祂 展望 未来 和 过去， 因此 通常 被 描绘 成 有 两个 面孔。 雅努斯 管辖 冲突 的 开始 和 结束， 意 即 战争 与 和平， 其 神殿 之 门 会 在 战时 开放， 并 在 和平 时 关闭。 作为 闸门 之 神， 祂 也	在 古罗马 宗教 和 神话 中， 雅努斯 是 掌管 「开始」 与 「闸门」 的 神， 祂 具有 二元性， 也 由于 祂 展望 未来 和 过去， 因此 通常 被 描绘 成 有 两个 面孔。 雅努斯 管辖 冲突 的 开始 和 结束， 意 即 战争 与 和平， 其 神殿 之 门 会 在 战时 开放， 并 在 和平 时 关闭。 作为 闸门 之 神， 祂 *也*	7.24649715423584
ch_s	1	64	与	在 古罗马 宗教 和 神话 中， 雅努斯 是 掌管 「开始」 与 「闸门」 的 神， 祂 具有 二元性， 也 由于 祂 展望 未来 和 过去， 因此 通常 被 描绘 成 有 两个 面孔。 雅努斯 管辖 冲突 的 开始 和 结束， 意 即 战争 与 和平， 其 神殿 之 门 会 在 战时 开放， 并 在 和平 时 关闭。 作为 闸门 之 神， 祂 也 与	在 古罗马 宗教 和 神话 中， 雅努斯 是 掌管 「开始」 与 「闸门」 的 神， 祂 具有 二元性， 也 由于 祂 展望 未来 和 过去， 因此 通常 被 描绘 成 有 两个 面孔。 雅努斯 管辖 冲突 的 开始 和 结束， 意 即 战争 与 和平， 其 神殿 之 门 会 在 战时 开放， 并 在 和平 时 关闭。 作为 闸门 之 神， 祂 也 *与*	7.61552619934082
ch_s	1	65	进入	在 古罗马 宗教 和 神话 中， 雅努斯 是 掌管 「开始」 与 「闸门」 的 神， 祂 具有 二元性， 也 由于 祂 展望 未来 和 过去， 因此 通常 被 描绘 成 有 两个 面孔。 雅努斯 管辖 冲突 的 开始 和 结束， 意 即 战争 与 和平， 其 神殿 之 门 会 在 战时 开放， 并 在 和平 时 关闭。 作为 闸门 之 神， 祂 也 与 进入	在 古罗马 宗教 和 神话 中， 雅努斯 是 掌管 「开始」 与 「闸门」 的 神， 祂 具有 二元性， 也 由于 祂 展望 未来 和 过去， 因此 通常 被 描绘 成 有 两个 面孔。 雅努斯 管辖 冲突 的 开始 和 结束， 意 即 战争 与 和平， 其 神殿 之 门 会 在 战时 开放， 并 在 和平 时 关闭。 作为 闸门 之 神， 祂 也 与 *进入*	9.995864868164062
ch_s	1	66	和	在 古罗马 宗教 和 神话 中， 雅努斯 是 掌管 「开始」 与 「闸门」 的 神， 祂 具有 二元性， 也 由于 祂 展望 未来 和 过去， 因此 通常 被 描绘 成 有 两个 面孔。 雅努斯 管辖 冲突 的 开始 和 结束， 意 即 战争 与 和平， 其 神殿 之 门 会 在 战时 开放， 并 在 和平 时 关闭。 作为 闸门 之 神， 祂 也 与 进入 和	在 古罗马 宗教 和 神话 中， 雅努斯 是 掌管 「开始」 与 「闸门」 的 神， 祂 具有 二元性， 也 由于 祂 展望 未来 和 过去， 因此 通常 被 描绘 成 有 两个 面孔。 雅努斯 管辖 冲突 的 开始 和 结束， 意 即 战争 与 和平， 其 神殿 之 门 会 在 战时 开放， 并 在 和平 时 关闭。 作为 闸门 之 神， 祂 也 与 进入 *和*	7.0016913414001465
ch_s	1	67	离开	在 古罗马 宗教 和 神话 中， 雅努斯 是 掌管 「开始」 与 「闸门」 的 神， 祂 具有 二元性， 也 由于 祂 展望 未来 和 过去， 因此 通常 被 描绘 成 有 两个 面孔。 雅努斯 管辖 冲突 的 开始 和 结束， 意 即 战争 与 和平， 其 神殿 之 门 会 在 战时 开放， 并 在 和平 时 关闭。 作为 闸门 之 神， 祂 也 与 进入 和 离开	在 古罗马 宗教 和 神话 中， 雅努斯 是 掌管 「开始」 与 「闸门」 的 神， 祂 具有 二元性， 也 由于 祂 展望 未来 和 过去， 因此 通常 被 描绘 成 有 两个 面孔。 雅努斯 管辖 冲突 的 开始 和 结束， 意 即 战争 与 和平， 其 神殿 之 门 会 在 战时 开放， 并 在 和平 时 关闭。 作为 闸门 之 神， 祂 也 与 进入 和 *离开*	7.544196128845215
ch_s	1	68	家门	在 古罗马 宗教 和 神话 中， 雅努斯 是 掌管 「开始」 与 「闸门」 的 神， 祂 具有 二元性， 也 由于 祂 展望 未来 和 过去， 因此 通常 被 描绘 成 有 两个 面孔。 雅努斯 管辖 冲突 的 开始 和 结束， 意 即 战争 与 和平， 其 神殿 之 门 会 在 战时 开放， 并 在 和平 时 关闭。 作为 闸门 之 神， 祂 也 与 进入 和 离开 家门	在 古罗马 宗教 和 神话 中， 雅努斯 是 掌管 「开始」 与 「闸门」 的 神， 祂 具有 二元性， 也 由于 祂 展望 未来 和 过去， 因此 通常 被 描绘 成 有 两个 面孔。 雅努斯 管辖 冲突 的 开始 和 结束， 意 即 战争 与 和平， 其 神殿 之 门 会 在 战时 开放， 并 在 和平 时 关闭。 作为 闸门 之 神， 祂 也 与 进入 和 离开 *家门*	11.70240592956543
ch_s	1	69	有 关。	在 古罗马 宗教 和 神话 中， 雅努斯 是 掌管 「开始」 与 「闸门」 的 神， 祂 具有 二元性， 也 由于 祂 展望 未来 和 过去， 因此 通常 被 描绘 成 有 两个 面孔。 雅努斯 管辖 冲突 的 开始 和 结束， 意 即 战争 与 和平， 其 神殿 之 门 会 在 战时 开放， 并 在 和平 时 关闭。 作为 闸门 之 神， 祂 也 与 进入 和 离开 家门 有 关。	在 古罗马 宗教 和 神话 中， 雅努斯 是 掌管 「开始」 与 「闸门」 的 神， 祂 具有 二元性， 也 由于 祂 展望 未来 和 过去， 因此 通常 被 描绘 成 有 两个 面孔。 雅努斯 管辖 冲突 的 开始 和 结束， 意 即 战争 与 和平， 其 神殿 之 门 会 在 战时 开放， 并 在 和平 时 关闭。 作为 闸门 之 神， 祂 也 与 进入 和 离开 家门 有 *关。*	10.678809881210327
ch_s	1	70	雅努斯	在 古罗马 宗教 和 神话 中， 雅努斯 是 掌管 「开始」 与 「闸门」 的 神， 祂 具有 二元性， 也 由于 祂 展望 未来 和 过去， 因此 通常 被 描绘 成 有 两个 面孔。 雅努斯 管辖 冲突 的 开始 和 结束， 意 即 战争 与 和平， 其 神殿 之 门 会 在 战时 开放， 并 在 和平 时 关闭。 作为 闸门 之 神， 祂 也 与 进入 和 离开 家门 有 关。 雅努斯	在 古罗马 宗教 和 神话 中， 雅努斯 是 掌管 「开始」 与 「闸门」 的 神， 祂 具有 二元性， 也 由于 祂 展望 未来 和 过去， 因此 通常 被 描绘 成 有 两个 面孔。 雅努斯 管辖 冲突 的 开始 和 结束， 意 即 战争 与 和平， 其 神殿 之 门 会 在 战时 开放， 并 在 和平 时 关闭。 作为 闸门 之 神， 祂 也 与 进入 和 离开 家门 有 关。 *雅努斯*	24.533203601837158
ch_s	1	71	经常	在 古罗马 宗教 和 神话 中， 雅努斯 是 掌管 「开始」 与 「闸门」 的 神， 祂 具有 二元性， 也 由于 祂 展望 未来 和 过去， 因此 通常 被 描绘 成 有 两个 面孔。 雅努斯 管辖 冲突 的 开始 和 结束， 意 即 战争 与 和平， 其 神殿 之 门 会 在 战时 开放， 并 在 和平 时 关闭。 作为 闸门 之 神， 祂 也 与 进入 和 离开 家门 有 关。 雅努斯 经常	在 古罗马 宗教 和 神话 中， 雅努斯 是 掌管 「开始」 与 「闸门」 的 神， 祂 具有 二元性， 也 由于 祂 展望 未来 和 过去， 因此 通常 被 描绘 成 有 两个 面孔。 雅努斯 管辖 冲突 的 开始 和 结束， 意 即 战争 与 和平， 其 神殿 之 门 会 在 战时 开放， 并 在 和平 时 关闭。 作为 闸门 之 神， 祂 也 与 进入 和 离开 家门 有 关。 雅努斯 *经常*	9.010448455810547
ch_s	1	72	象征	在 古罗马 宗教 和 神话 中， 雅努斯 是 掌管 「开始」 与 「闸门」 的 神， 祂 具有 二元性， 也 由于 祂 展望 未来 和 过去， 因此 通常 被 描绘 成 有 两个 面孔。 雅努斯 管辖 冲突 的 开始 和 结束， 意 即 战争 与 和平， 其 神殿 之 门 会 在 战时 开放， 并 在 和平 时 关闭。 作为 闸门 之 神， 祂 也 与 进入 和 离开 家门 有 关。 雅努斯 经常 象征	在 古罗马 宗教 和 神话 中， 雅努斯 是 掌管 「开始」 与 「闸门」 的 神， 祂 具有 二元性， 也 由于 祂 展望 未来 和 过去， 因此 通常 被 描绘 成 有 两个 面孔。 雅努斯 管辖 冲突 的 开始 和 结束， 意 即 战争 与 和平， 其 神殿 之 门 会 在 战时 开放， 并 在 和平 时 关闭。 作为 闸门 之 神， 祂 也 与 进入 和 离开 家门 有 关。 雅努斯 经常 *象征*	21.336106300354004
ch_s	1	73	着	在 古罗马 宗教 和 神话 中， 雅努斯 是 掌管 「开始」 与 「闸门」 的 神， 祂 具有 二元性， 也 由于 祂 展望 未来 和 过去， 因此 通常 被 描绘 成 有 两个 面孔。 雅努斯 管辖 冲突 的 开始 和 结束， 意 即 战争 与 和平， 其 神殿 之 门 会 在 战时 开放， 并 在 和平 时 关闭。 作为 闸门 之 神， 祂 也 与 进入 和 离开 家门 有 关。 雅努斯 经常 象征 着	在 古罗马 宗教 和 神话 中， 雅努斯 是 掌管 「开始」 与 「闸门」 的 神， 祂 具有 二元性， 也 由于 祂 展望 未来 和 过去， 因此 通常 被 描绘 成 有 两个 面孔。 雅努斯 管辖 冲突 的 开始 和 结束， 意 即 战争 与 和平， 其 神殿 之 门 会 在 战时 开放， 并 在 和平 时 关闭。 作为 闸门 之 神， 祂 也 与 进入 和 离开 家门 有 关。 雅努斯 经常 象征 *着*	9.421468734741211
ch_s	1	74	变化	在 古罗马 宗教 和 神话 中， 雅努斯 是 掌管 「开始」 与 「闸门」 的 神， 祂 具有 二元性， 也 由于 祂 展望 未来 和 过去， 因此 通常 被 描绘 成 有 两个 面孔。 雅努斯 管辖 冲突 的 开始 和 结束， 意 即 战争 与 和平， 其 神殿 之 门 会 在 战时 开放， 并 在 和平 时 关闭。 作为 闸门 之 神， 祂 也 与 进入 和 离开 家门 有 关。 雅努斯 经常 象征 着 变化	在 古罗马 宗教 和 神话 中， 雅努斯 是 掌管 「开始」 与 「闸门」 的 神， 祂 具有 二元性， 也 由于 祂 展望 未来 和 过去， 因此 通常 被 描绘 成 有 两个 面孔。 雅努斯 管辖 冲突 的 开始 和 结束， 意 即 战争 与 和平， 其 神殿 之 门 会 在 战时 开放， 并 在 和平 时 关闭。 作为 闸门 之 神， 祂 也 与 进入 和 离开 家门 有 关。 雅努斯 经常 象征 着 *变化*	10.822612762451172
ch_s	1	75	和	在 古罗马 宗教 和 神话 中， 雅努斯 是 掌管 「开始」 与 「闸门」 的 神， 祂 具有 二元性， 也 由于 祂 展望 未来 和 过去， 因此 通常 被 描绘 成 有 两个 面孔。 雅努斯 管辖 冲突 的 开始 和 结束， 意 即 战争 与 和平， 其 神殿 之 门 会 在 战时 开放， 并 在 和平 时 关闭。 作为 闸门 之 神， 祂 也 与 进入 和 离开 家门 有 关。 雅努斯 经常 象征 着 变化 和	在 古罗马 宗教 和 神话 中， 雅努斯 是 掌管 「开始」 与 「闸门」 的 神， 祂 具有 二元性， 也 由于 祂 展望 未来 和 过去， 因此 通常 被 描绘 成 有 两个 面孔。 雅努斯 管辖 冲突 的 开始 和 结束， 意 即 战争 与 和平， 其 神殿 之 门 会 在 战时 开放， 并 在 和平 时 关闭。 作为 闸门 之 神， 祂 也 与 进入 和 离开 家门 有 关。 雅努斯 经常 象征 着 变化 *和*	3.4667491912841797
ch_s	1	76	转换，	在 古罗马 宗教 和 神话 中， 雅努斯 是 掌管 「开始」 与 「闸门」 的 神， 祂 具有 二元性， 也 由于 祂 展望 未来 和 过去， 因此 通常 被 描绘 成 有 两个 面孔。 雅努斯 管辖 冲突 的 开始 和 结束， 意 即 战争 与 和平， 其 神殿 之 门 会 在 战时 开放， 并 在 和平 时 关闭。 作为 闸门 之 神， 祂 也 与 进入 和 离开 家门 有 关。 雅努斯 经常 象征 着 变化 和 转换，	在 古罗马 宗教 和 神话 中， 雅努斯 是 掌管 「开始」 与 「闸门」 的 神， 祂 具有 二元性， 也 由于 祂 展望 未来 和 过去， 因此 通常 被 描绘 成 有 两个 面孔。 雅努斯 管辖 冲突 的 开始 和 结束， 意 即 战争 与 和平， 其 神殿 之 门 会 在 战时 开放， 并 在 和平 时 关闭。 作为 闸门 之 神， 祂 也 与 进入 和 离开 家门 有 关。 雅努斯 经常 象征 着 变化 和 *转换，*	31.656643390655518
ch_s	1	77	像是	在 古罗马 宗教 和 神话 中， 雅努斯 是 掌管 「开始」 与 「闸门」 的 神， 祂 具有 二元性， 也 由于 祂 展望 未来 和 过去， 因此 通常 被 描绘 成 有 两个 面孔。 雅努斯 管辖 冲突 的 开始 和 结束， 意 即 战争 与 和平， 其 神殿 之 门 会 在 战时 开放， 并 在 和平 时 关闭。 作为 闸门 之 神， 祂 也 与 进入 和 离开 家门 有 关。 雅努斯 经常 象征 着 变化 和 转换， 像是	在 古罗马 宗教 和 神话 中， 雅努斯 是 掌管 「开始」 与 「闸门」 的 神， 祂 具有 二元性， 也 由于 祂 展望 未来 和 过去， 因此 通常 被 描绘 成 有 两个 面孔。 雅努斯 管辖 冲突 的 开始 和 结束， 意 即 战争 与 和平， 其 神殿 之 门 会 在 战时 开放， 并 在 和平 时 关闭。 作为 闸门 之 神， 祂 也 与 进入 和 离开 家门 有 关。 雅努斯 经常 象征 着 变化 和 转换， *像是*	15.06742811203003
ch_s	1	78	从	在 古罗马 宗教 和 神话 中， 雅努斯 是 掌管 「开始」 与 「闸门」 的 神， 祂 具有 二元性， 也 由于 祂 展望 未来 和 过去， 因此 通常 被 描绘 成 有 两个 面孔。 雅努斯 管辖 冲突 的 开始 和 结束， 意 即 战争 与 和平， 其 神殿 之 门 会 在 战时 开放， 并 在 和平 时 关闭。 作为 闸门 之 神， 祂 也 与 进入 和 离开 家门 有 关。 雅努斯 经常 象征 着 变化 和 转换， 像是 从	在 古罗马 宗教 和 神话 中， 雅努斯 是 掌管 「开始」 与 「闸门」 的 神， 祂 具有 二元性， 也 由于 祂 展望 未来 和 过去， 因此 通常 被 描绘 成 有 两个 面孔。 雅努斯 管辖 冲突 的 开始 和 结束， 意 即 战争 与 和平， 其 神殿 之 门 会 在 战时 开放， 并 在 和平 时 关闭。 作为 闸门 之 神， 祂 也 与 进入 和 离开 家门 有 关。 雅努斯 经常 象征 着 变化 和 转换， 像是 *从*	6.997193336486816
ch_s	1	79	一	在 古罗马 宗教 和 神话 中， 雅努斯 是 掌管 「开始」 与 「闸门」 的 神， 祂 具有 二元性， 也 由于 祂 展望 未来 和 过去， 因此 通常 被 描绘 成 有 两个 面孔。 雅努斯 管辖 冲突 的 开始 和 结束， 意 即 战争 与 和平， 其 神殿 之 门 会 在 战时 开放， 并 在 和平 时 关闭。 作为 闸门 之 神， 祂 也 与 进入 和 离开 家门 有 关。 雅努斯 经常 象征 着 变化 和 转换， 像是 从 一	在 古罗马 宗教 和 神话 中， 雅努斯 是 掌管 「开始」 与 「闸门」 的 神， 祂 具有 二元性， 也 由于 祂 展望 未来 和 过去， 因此 通常 被 描绘 成 有 两个 面孔。 雅努斯 管辖 冲突 的 开始 和 结束， 意 即 战争 与 和平， 其 神殿 之 门 会 在 战时 开放， 并 在 和平 时 关闭。 作为 闸门 之 神， 祂 也 与 进入 和 离开 家门 有 关。 雅努斯 经常 象征 着 变化 和 转换， 像是 从 *一*	4.128795623779297
ch_s	1	80	状态	在 古罗马 宗教 和 神话 中， 雅努斯 是 掌管 「开始」 与 「闸门」 的 神， 祂 具有 二元性， 也 由于 祂 展望 未来 和 过去， 因此 通常 被 描绘 成 有 两个 面孔。 雅努斯 管辖 冲突 的 开始 和 结束， 意 即 战争 与 和平， 其 神殿 之 门 会 在 战时 开放， 并 在 和平 时 关闭。 作为 闸门 之 神， 祂 也 与 进入 和 离开 家门 有 关。 雅努斯 经常 象征 着 变化 和 转换， 像是 从 一 状态	在 古罗马 宗教 和 神话 中， 雅努斯 是 掌管 「开始」 与 「闸门」 的 神， 祂 具有 二元性， 也 由于 祂 展望 未来 和 过去， 因此 通常 被 描绘 成 有 两个 面孔。 雅努斯 管辖 冲突 的 开始 和 结束， 意 即 战争 与 和平， 其 神殿 之 门 会 在 战时 开放， 并 在 和平 时 关闭。 作为 闸门 之 神， 祂 也 与 进入 和 离开 家门 有 关。 雅努斯 经常 象征 着 变化 和 转换， 像是 从 一 *状态*	10.794913291931152
