lang	itemid	wordnum	word	FullText	FullTextMarked	baseline1
ch_s	1	62	祂	在 古罗马 宗教 和 神话 中， 雅努斯 是 掌管 「开始」 与 「闸门」 的 神， 祂 具有 二元性， 也 由于 祂 展望 未来 和 过去， 因此 通常 被 描绘 成 有 两个 面孔。 雅努斯 管辖 冲突 的 开始 和 结束， 意 即 战争 与 和平， 其 神殿 之 门 会 在 战时 开放， 并 在 和平 时 关闭。 作为 闸门 之 神， 祂	在 古罗马 宗教 和 神话 中， 雅努斯 是 掌管 「开始」 与 「闸门」 的 神， 祂 具有 二元性， 也 由于 祂 展望 未来 和 过去， 因此 通常 被 描绘 成 有 两个 面孔。 雅努斯 管辖 冲突 的 开始 和 结束， 意 即 战争 与 和平， 其 神殿 之 门 会 在 战时 开放， 并 在 和平 时 关闭。 作为 闸门 之 神， *祂*	5.680817604064941
ch_s	1	63	也	在 古罗马 宗教 和 神话 中， 雅努斯 是 掌管 「开始」 与 「闸门」 的 神， 祂 具有 二元性， 也 由于 祂 展望 未来 和 过去， 因此 通常 被 描绘 成 有 两个 面孔。 雅努斯 管辖 冲突 的 开始 和 结束， 意 即 战争 与 和平， 其 神殿 之 门 会 在 战时 开放， 并 在 和平 时 关闭。 作为 闸门 之 神， 祂 也	在 古罗马 宗教 和 神话 中， 雅努斯 是 掌管 「开始」 与 「闸门」 的 神， 祂 具有 二元性， 也 由于 祂 展望 未来 和 过去， 因此 通常 被 描绘 成 有 两个 面孔。 雅努斯 管辖 冲突 的 开始 和 结束， 意 即 战争 与 和平， 其 神殿 之 门 会 在 战时 开放， 并 在 和平 时 关闭。 作为 闸门 之 神， 祂 *也*	6.217854976654053
ch_s	1	64	与	在 古罗马 宗教 和 神话 中， 雅努斯 是 掌管 「开始」 与 「闸门」 的 神， 祂 具有 二元性， 也 由于 祂 展望 未来 和 过去， 因此 通常 被 描绘 成 有 两个 面孔。 雅努斯 管辖 冲突 的 开始 和 结束， 意 即 战争 与 和平， 其 神殿 之 门 会 在 战时 开放， 并 在 和平 时 关闭。 作为 闸门 之 神， 祂 也 与	在 古罗马 宗教 和 神话 中， 雅努斯 是 掌管 「开始」 与 「闸门」 的 神， 祂 具有 二元性， 也 由于 祂 展望 未来 和 过去， 因此 通常 被 描绘 成 有 两个 面孔。 雅努斯 管辖 冲突 的 开始 和 结束， 意 即 战争 与 和平， 其 神殿 之 门 会 在 战时 开放， 并 在 和平 时 关闭。 作为 闸门 之 神， 祂 也 *与*	6.194022178649902
ch_s	1	65	进入	在 古罗马 宗教 和 神话 中， 雅努斯 是 掌管 「开始」 与 「闸门」 的 神， 祂 具有 二元性， 也 由于 祂 展望 未来 和 过去， 因此 通常 被 描绘 成 有 两个 面孔。 雅努斯 管辖 冲突 的 开始 和 结束， 意 即 战争 与 和平， 其 神殿 之 门 会 在 战时 开放， 并 在 和平 时 关闭。 作为 闸门 之 神， 祂 也 与 进入	在 古罗马 宗教 和 神话 中， 雅努斯 是 掌管 「开始」 与 「闸门」 的 神， 祂 具有 二元性， 也 由于 祂 展望 未来 和 过去， 因此 通常 被 描绘 成 有 两个 面孔。 雅努斯 管辖 冲突 的 开始 和 结束， 意 即 战争 与 和平， 其 神殿 之 门 会 在 战时 开放， 并 在 和平 时 关闭。 作为 闸门 之 神， 祂 也 与 *进入*	10.88463020324707
ch_s	1	66	和	在 古罗马 宗教 和 神话 中， 雅努斯 是 掌管 「开始」 与 「闸门」 的 神， 祂 具有 二元性， 也 由于 祂 展望 未来 和 过去， 因此 通常 被 描绘 成 有 两个 面孔。 雅努斯 管辖 冲突 的 开始 和 结束， 意 即 战争 与 和平， 其 神殿 之 门 会 在 战时 开放， 并 在 和平 时 关闭。 作为 闸门 之 神， 祂 也 与 进入 和	在 古罗马 宗教 和 神话 中， 雅努斯 是 掌管 「开始」 与 「闸门」 的 神， 祂 具有 二元性， 也 由于 祂 展望 未来 和 过去， 因此 通常 被 描绘 成 有 两个 面孔。 雅努斯 管辖 冲突 的 开始 和 结束， 意 即 战争 与 和平， 其 神殿 之 门 会 在 战时 开放， 并 在 和平 时 关闭。 作为 闸门 之 神， 祂 也 与 进入 *和*	8.17967700958252
ch_s	1	67	离开	在 古罗马 宗教 和 神话 中， 雅努斯 是 掌管 「开始」 与 「闸门」 的 神， 祂 具有 二元性， 也 由于 祂 展望 未来 和 过去， 因此 通常 被 描绘 成 有 两个 面孔。 雅努斯 管辖 冲突 的 开始 和 结束， 意 即 战争 与 和平， 其 神殿 之 门 会 在 战时 开放， 并 在 和平 时 关闭。 作为 闸门 之 神， 祂 也 与 进入 和 离开	在 古罗马 宗教 和 神话 中， 雅努斯 是 掌管 「开始」 与 「闸门」 的 神， 祂 具有 二元性， 也 由于 祂 展望 未来 和 过去， 因此 通常 被 描绘 成 有 两个 面孔。 雅努斯 管辖 冲突 的 开始 和 结束， 意 即 战争 与 和平， 其 神殿 之 门 会 在 战时 开放， 并 在 和平 时 关闭。 作为 闸门 之 神， 祂 也 与 进入 和 *离开*	13.631009101867676
ch_s	1	68	家门	在 古罗马 宗教 和 神话 中， 雅努斯 是 掌管 「开始」 与 「闸门」 的 神， 祂 具有 二元性， 也 由于 祂 展望 未来 和 过去， 因此 通常 被 描绘 成 有 两个 面孔。 雅努斯 管辖 冲突 的 开始 和 结束， 意 即 战争 与 和平， 其 神殿 之 门 会 在 战时 开放， 并 在 和平 时 关闭。 作为 闸门 之 神， 祂 也 与 进入 和 离开 家门	在 古罗马 宗教 和 神话 中， 雅努斯 是 掌管 「开始」 与 「闸门」 的 神， 祂 具有 二元性， 也 由于 祂 展望 未来 和 过去， 因此 通常 被 描绘 成 有 两个 面孔。 雅努斯 管辖 冲突 的 开始 和 结束， 意 即 战争 与 和平， 其 神殿 之 门 会 在 战时 开放， 并 在 和平 时 关闭。 作为 闸门 之 神， 祂 也 与 进入 和 离开 *家门*	9.480533123016357
ch_s	1	69	有 关。	在 古罗马 宗教 和 神话 中， 雅努斯 是 掌管 「开始」 与 「闸门」 的 神， 祂 具有 二元性， 也 由于 祂 展望 未来 和 过去， 因此 通常 被 描绘 成 有 两个 面孔。 雅努斯 管辖 冲突 的 开始 和 结束， 意 即 战争 与 和平， 其 神殿 之 门 会 在 战时 开放， 并 在 和平 时 关闭。 作为 闸门 之 神， 祂 也 与 进入 和 离开 家门 有 关。	在 古罗马 宗教 和 神话 中， 雅努斯 是 掌管 「开始」 与 「闸门」 的 神， 祂 具有 二元性， 也 由于 祂 展望 未来 和 过去， 因此 通常 被 描绘 成 有 两个 面孔。 雅努斯 管辖 冲突 的 开始 和 结束， 意 即 战争 与 和平， 其 神殿 之 门 会 在 战时 开放， 并 在 和平 时 关闭。 作为 闸门 之 神， 祂 也 与 进入 和 离开 家门 有 *关。*	12.21998929977417
ch_s	1	70	雅努斯	在 古罗马 宗教 和 神话 中， 雅努斯 是 掌管 「开始」 与 「闸门」 的 神， 祂 具有 二元性， 也 由于 祂 展望 未来 和 过去， 因此 通常 被 描绘 成 有 两个 面孔。 雅努斯 管辖 冲突 的 开始 和 结束， 意 即 战争 与 和平， 其 神殿 之 门 会 在 战时 开放， 并 在 和平 时 关闭。 作为 闸门 之 神， 祂 也 与 进入 和 离开 家门 有 关。 雅努斯	在 古罗马 宗教 和 神话 中， 雅努斯 是 掌管 「开始」 与 「闸门」 的 神， 祂 具有 二元性， 也 由于 祂 展望 未来 和 过去， 因此 通常 被 描绘 成 有 两个 面孔。 雅努斯 管辖 冲突 的 开始 和 结束， 意 即 战争 与 和平， 其 神殿 之 门 会 在 战时 开放， 并 在 和平 时 关闭。 作为 闸门 之 神， 祂 也 与 进入 和 离开 家门 有 关。 *雅努斯*	3.2391224482562393
ch_s	1	71	经常	在 古罗马 宗教 和 神话 中， 雅努斯 是 掌管 「开始」 与 「闸门」 的 神， 祂 具有 二元性， 也 由于 祂 展望 未来 和 过去， 因此 通常 被 描绘 成 有 两个 面孔。 雅努斯 管辖 冲突 的 开始 和 结束， 意 即 战争 与 和平， 其 神殿 之 门 会 在 战时 开放， 并 在 和平 时 关闭。 作为 闸门 之 神， 祂 也 与 进入 和 离开 家门 有 关。 雅努斯 经常	在 古罗马 宗教 和 神话 中， 雅努斯 是 掌管 「开始」 与 「闸门」 的 神， 祂 具有 二元性， 也 由于 祂 展望 未来 和 过去， 因此 通常 被 描绘 成 有 两个 面孔。 雅努斯 管辖 冲突 的 开始 和 结束， 意 即 战争 与 和平， 其 神殿 之 门 会 在 战时 开放， 并 在 和平 时 关闭。 作为 闸门 之 神， 祂 也 与 进入 和 离开 家门 有 关。 雅努斯 *经常*	10.939007759094238
ch_s	1	72	象征	在 古罗马 宗教 和 神话 中， 雅努斯 是 掌管 「开始」 与 「闸门」 的 神， 祂 具有 二元性， 也 由于 祂 展望 未来 和 过去， 因此 通常 被 描绘 成 有 两个 面孔。 雅努斯 管辖 冲突 的 开始 和 结束， 意 即 战争 与 和平， 其 神殿 之 门 会 在 战时 开放， 并 在 和平 时 关闭。 作为 闸门 之 神， 祂 也 与 进入 和 离开 家门 有 关。 雅努斯 经常 象征	在 古罗马 宗教 和 神话 中， 雅努斯 是 掌管 「开始」 与 「闸门」 的 神， 祂 具有 二元性， 也 由于 祂 展望 未来 和 过去， 因此 通常 被 描绘 成 有 两个 面孔。 雅努斯 管辖 冲突 的 开始 和 结束， 意 即 战争 与 和平， 其 神殿 之 门 会 在 战时 开放， 并 在 和平 时 关闭。 作为 闸门 之 神， 祂 也 与 进入 和 离开 家门 有 关。 雅努斯 经常 *象征*	11.1591215133667
ch_s	1	73	着	在 古罗马 宗教 和 神话 中， 雅努斯 是 掌管 「开始」 与 「闸门」 的 神， 祂 具有 二元性， 也 由于 祂 展望 未来 和 过去， 因此 通常 被 描绘 成 有 两个 面孔。 雅努斯 管辖 冲突 的 开始 和 结束， 意 即 战争 与 和平， 其 神殿 之 门 会 在 战时 开放， 并 在 和平 时 关闭。 作为 闸门 之 神， 祂 也 与 进入 和 离开 家门 有 关。 雅努斯 经常 象征 着	在 古罗马 宗教 和 神话 中， 雅努斯 是 掌管 「开始」 与 「闸门」 的 神， 祂 具有 二元性， 也 由于 祂 展望 未来 和 过去， 因此 通常 被 描绘 成 有 两个 面孔。 雅努斯 管辖 冲突 的 开始 和 结束， 意 即 战争 与 和平， 其 神殿 之 门 会 在 战时 开放， 并 在 和平 时 关闭。 作为 闸门 之 神， 祂 也 与 进入 和 离开 家门 有 关。 雅努斯 经常 象征 *着*	5.401035308837891
ch_s	1	74	变化	在 古罗马 宗教 和 神话 中， 雅努斯 是 掌管 「开始」 与 「闸门」 的 神， 祂 具有 二元性， 也 由于 祂 展望 未来 和 过去， 因此 通常 被 描绘 成 有 两个 面孔。 雅努斯 管辖 冲突 的 开始 和 结束， 意 即 战争 与 和平， 其 神殿 之 门 会 在 战时 开放， 并 在 和平 时 关闭。 作为 闸门 之 神， 祂 也 与 进入 和 离开 家门 有 关。 雅努斯 经常 象征 着 变化	在 古罗马 宗教 和 神话 中， 雅努斯 是 掌管 「开始」 与 「闸门」 的 神， 祂 具有 二元性， 也 由于 祂 展望 未来 和 过去， 因此 通常 被 描绘 成 有 两个 面孔。 雅努斯 管辖 冲突 的 开始 和 结束， 意 即 战争 与 和平， 其 神殿 之 门 会 在 战时 开放， 并 在 和平 时 关闭。 作为 闸门 之 神， 祂 也 与 进入 和 离开 家门 有 关。 雅努斯 经常 象征 着 *变化*	12.780282974243164
ch_s	1	75	和	在 古罗马 宗教 和 神话 中， 雅努斯 是 掌管 「开始」 与 「闸门」 的 神， 祂 具有 二元性， 也 由于 祂 展望 未来 和 过去， 因此 通常 被 描绘 成 有 两个 面孔。 雅努斯 管辖 冲突 的 开始 和 结束， 意 即 战争 与 和平， 其 神殿 之 门 会 在 战时 开放， 并 在 和平 时 关闭。 作为 闸门 之 神， 祂 也 与 进入 和 离开 家门 有 关。 雅努斯 经常 象征 着 变化 和	在 古罗马 宗教 和 神话 中， 雅努斯 是 掌管 「开始」 与 「闸门」 的 神， 祂 具有 二元性， 也 由于 祂 展望 未来 和 过去， 因此 通常 被 描绘 成 有 两个 面孔。 雅努斯 管辖 冲突 的 开始 和 结束， 意 即 战争 与 和平， 其 神殿 之 门 会 在 战时 开放， 并 在 和平 时 关闭。 作为 闸门 之 神， 祂 也 与 进入 和 离开 家门 有 关。 雅努斯 经常 象征 着 变化 *和*	5.3705220222473145
ch_s	1	76	转换，	在 古罗马 宗教 和 神话 中， 雅努斯 是 掌管 「开始」 与 「闸门」 的 神， 祂 具有 二元性， 也 由于 祂 展望 未来 和 过去， 因此 通常 被 描绘 成 有 两个 面孔。 雅努斯 管辖 冲突 的 开始 和 结束， 意 即 战争 与 和平， 其 神殿 之 门 会 在 战时 开放， 并 在 和平 时 关闭。 作为 闸门 之 神， 祂 也 与 进入 和 离开 家门 有 关。 雅努斯 经常 象征 着 变化 和 转换，	在 古罗马 宗教 和 神话 中， 雅努斯 是 掌管 「开始」 与 「闸门」 的 神， 祂 具有 二元性， 也 由于 祂 展望 未来 和 过去， 因此 通常 被 描绘 成 有 两个 面孔。 雅努斯 管辖 冲突 的 开始 和 结束， 意 即 战争 与 和平， 其 神殿 之 门 会 在 战时 开放， 并 在 和平 时 关闭。 作为 闸门 之 神， 祂 也 与 进入 和 离开 家门 有 关。 雅努斯 经常 象征 着 变化 和 *转换，*	13.100526094436646
ch_s	1	77	像是	在 古罗马 宗教 和 神话 中， 雅努斯 是 掌管 「开始」 与 「闸门」 的 神， 祂 具有 二元性， 也 由于 祂 展望 未来 和 过去， 因此 通常 被 描绘 成 有 两个 面孔。 雅努斯 管辖 冲突 的 开始 和 结束， 意 即 战争 与 和平， 其 神殿 之 门 会 在 战时 开放， 并 在 和平 时 关闭。 作为 闸门 之 神， 祂 也 与 进入 和 离开 家门 有 关。 雅努斯 经常 象征 着 变化 和 转换， 像是	在 古罗马 宗教 和 神话 中， 雅努斯 是 掌管 「开始」 与 「闸门」 的 神， 祂 具有 二元性， 也 由于 祂 展望 未来 和 过去， 因此 通常 被 描绘 成 有 两个 面孔。 雅努斯 管辖 冲突 的 开始 和 结束， 意 即 战争 与 和平， 其 神殿 之 门 会 在 战时 开放， 并 在 和平 时 关闭。 作为 闸门 之 神， 祂 也 与 进入 和 离开 家门 有 关。 雅努斯 经常 象征 着 变化 和 转换， *像是*	10.4892897605896
ch_s	1	78	从	在 古罗马 宗教 和 神话 中， 雅努斯 是 掌管 「开始」 与 「闸门」 的 神， 祂 具有 二元性， 也 由于 祂 展望 未来 和 过去， 因此 通常 被 描绘 成 有 两个 面孔。 雅努斯 管辖 冲突 的 开始 和 结束， 意 即 战争 与 和平， 其 神殿 之 门 会 在 战时 开放， 并 在 和平 时 关闭。 作为 闸门 之 神， 祂 也 与 进入 和 离开 家门 有 关。 雅努斯 经常 象征 着 变化 和 转换， 像是 从	在 古罗马 宗教 和 神话 中， 雅努斯 是 掌管 「开始」 与 「闸门」 的 神， 祂 具有 二元性， 也 由于 祂 展望 未来 和 过去， 因此 通常 被 描绘 成 有 两个 面孔。 雅努斯 管辖 冲突 的 开始 和 结束， 意 即 战争 与 和平， 其 神殿 之 门 会 在 战时 开放， 并 在 和平 时 关闭。 作为 闸门 之 神， 祂 也 与 进入 和 离开 家门 有 关。 雅努斯 经常 象征 着 变化 和 转换， 像是 *从*	6.076296806335449
ch_s	1	79	一	在 古罗马 宗教 和 神话 中， 雅努斯 是 掌管 「开始」 与 「闸门」 的 神， 祂 具有 二元性， 也 由于 祂 展望 未来 和 过去， 因此 通常 被 描绘 成 有 两个 面孔。 雅努斯 管辖 冲突 的 开始 和 结束， 意 即 战争 与 和平， 其 神殿 之 门 会 在 战时 开放， 并 在 和平 时 关闭。 作为 闸门 之 神， 祂 也 与 进入 和 离开 家门 有 关。 雅努斯 经常 象征 着 变化 和 转换， 像是 从 一	在 古罗马 宗教 和 神话 中， 雅努斯 是 掌管 「开始」 与 「闸门」 的 神， 祂 具有 二元性， 也 由于 祂 展望 未来 和 过去， 因此 通常 被 描绘 成 有 两个 面孔。 雅努斯 管辖 冲突 的 开始 和 结束， 意 即 战争 与 和平， 其 神殿 之 门 会 在 战时 开放， 并 在 和平 时 关闭。 作为 闸门 之 神， 祂 也 与 进入 和 离开 家门 有 关。 雅努斯 经常 象征 着 变化 和 转换， 像是 从 *一*	4.788904190063477
ch_s	1	80	状态	在 古罗马 宗教 和 神话 中， 雅努斯 是 掌管 「开始」 与 「闸门」 的 神， 祂 具有 二元性， 也 由于 祂 展望 未来 和 过去， 因此 通常 被 描绘 成 有 两个 面孔。 雅努斯 管辖 冲突 的 开始 和 结束， 意 即 战争 与 和平， 其 神殿 之 门 会 在 战时 开放， 并 在 和平 时 关闭。 作为 闸门 之 神， 祂 也 与 进入 和 离开 家门 有 关。 雅努斯 经常 象征 着 变化 和 转换， 像是 从 一 状态	在 古罗马 宗教 和 神话 中， 雅努斯 是 掌管 「开始」 与 「闸门」 的 神， 祂 具有 二元性， 也 由于 祂 展望 未来 和 过去， 因此 通常 被 描绘 成 有 两个 面孔。 雅努斯 管辖 冲突 的 开始 和 结束， 意 即 战争 与 和平， 其 神殿 之 门 会 在 战时 开放， 并 在 和平 时 关闭。 作为 闸门 之 神， 祂 也 与 进入 和 离开 家门 有 关。 雅努斯 经常 象征 着 变化 和 转换， 像是 从 一 *状态*	11.49721622467041
