lang	itemid	wordnum	word	FullText	FullTextMarked	mhead0__zho
ch_s	1	62	祂	在 古罗马 宗教 和 神话 中， 雅努斯 是 掌管 「开始」 与 「闸门」 的 神， 祂 具有 二元性， 也 由于 祂 展望 未来 和 过去， 因此 通常 被 描绘 成 有 两个 面孔。 雅努斯 管辖 冲突 的 开始 和 结束， 意 即 战争 与 和平， 其 神殿 之 门 会 在 战时 开放， 并 在 和平 时 关闭。 作为 闸门 之 神， 祂	在 古罗马 宗教 和 神话 中， 雅努斯 是 掌管 「开始」 与 「闸门」 的 神， 祂 具有 二元性， 也 由于 祂 展望 未来 和 过去， 因此 通常 被 描绘 成 有 两个 面孔。 雅努斯 管辖 冲突 的 开始 和 结束， 意 即 战争 与 和平， 其 神殿 之 门 会 在 战时 开放， 并 在 和平 时 关闭。 作为 闸门 之 神， *祂*	13.356635093688965
ch_s	1	63	也	在 古罗马 宗教 和 神话 中， 雅努斯 是 掌管 「开始」 与 「闸门」 的 神， 祂 具有 二元性， 也 由于 祂 展望 未来 和 过去， 因此 通常 被 描绘 成 有 两个 面孔。 雅努斯 管辖 冲突 的 开始 和 结束， 意 即 战争 与 和平， 其 神殿 之 门 会 在 战时 开放， 并 在 和平 时 关闭。 作为 闸门 之 神， 祂 也	在 古罗马 宗教 和 神话 中， 雅努斯 是 掌管 「开始」 与 「闸门」 的 神， 祂 具有 二元性， 也 由于 祂 展望 未来 和 过去， 因此 通常 被 描绘 成 有 两个 面孔。 雅努斯 管辖 冲突 的 开始 和 结束， 意 即 战争 与 和平， 其 神殿 之 门 会 在 战时 开放， 并 在 和平 时 关闭。 作为 闸门 之 神， 祂 *也*	7.515424728393555
ch_s	1	64	与	在 古罗马 宗教 和 神话 中， 雅努斯 是 掌管 「开始」 与 「闸门」 的 神， 祂 具有 二元性， 也 由于 祂 展望 未来 和 过去， 因此 通常 被 描绘 成 有 两个 面孔。 雅努斯 管辖 冲突 的 开始 和 结束， 意 即 战争 与 和平， 其 神殿 之 门 会 在 战时 开放， 并 在 和平 时 关闭。 作为 闸门 之 神， 祂 也 与	在 古罗马 宗教 和 神话 中， 雅努斯 是 掌管 「开始」 与 「闸门」 的 神， 祂 具有 二元性， 也 由于 祂 展望 未来 和 过去， 因此 通常 被 描绘 成 有 两个 面孔。 雅努斯 管辖 冲突 的 开始 和 结束， 意 即 战争 与 和平， 其 神殿 之 门 会 在 战时 开放， 并 在 和平 时 关闭。 作为 闸门 之 神， 祂 也 *与*	7.121906280517578
ch_s	1	65	进入	在 古罗马 宗教 和 神话 中， 雅努斯 是 掌管 「开始」 与 「闸门」 的 神， 祂 具有 二元性， 也 由于 祂 展望 未来 和 过去， 因此 通常 被 描绘 成 有 两个 面孔。 雅努斯 管辖 冲突 的 开始 和 结束， 意 即 战争 与 和平， 其 神殿 之 门 会 在 战时 开放， 并 在 和平 时 关闭。 作为 闸门 之 神， 祂 也 与 进入	在 古罗马 宗教 和 神话 中， 雅努斯 是 掌管 「开始」 与 「闸门」 的 神， 祂 具有 二元性， 也 由于 祂 展望 未来 和 过去， 因此 通常 被 描绘 成 有 两个 面孔。 雅努斯 管辖 冲突 的 开始 和 结束， 意 即 战争 与 和平， 其 神殿 之 门 会 在 战时 开放， 并 在 和平 时 关闭。 作为 闸门 之 神， 祂 也 与 *进入*	8.018869400024414
ch_s	1	66	和	在 古罗马 宗教 和 神话 中， 雅努斯 是 掌管 「开始」 与 「闸门」 的 神， 祂 具有 二元性， 也 由于 祂 展望 未来 和 过去， 因此 通常 被 描绘 成 有 两个 面孔。 雅努斯 管辖 冲突 的 开始 和 结束， 意 即 战争 与 和平， 其 神殿 之 门 会 在 战时 开放， 并 在 和平 时 关闭。 作为 闸门 之 神， 祂 也 与 进入 和	在 古罗马 宗教 和 神话 中， 雅努斯 是 掌管 「开始」 与 「闸门」 的 神， 祂 具有 二元性， 也 由于 祂 展望 未来 和 过去， 因此 通常 被 描绘 成 有 两个 面孔。 雅努斯 管辖 冲突 的 开始 和 结束， 意 即 战争 与 和平， 其 神殿 之 门 会 在 战时 开放， 并 在 和平 时 关闭。 作为 闸门 之 神， 祂 也 与 进入 *和*	6.465999126434326
ch_s	1	67	离开	在 古罗马 宗教 和 神话 中， 雅努斯 是 掌管 「开始」 与 「闸门」 的 神， 祂 具有 二元性， 也 由于 祂 展望 未来 和 过去， 因此 通常 被 描绘 成 有 两个 面孔。 雅努斯 管辖 冲突 的 开始 和 结束， 意 即 战争 与 和平， 其 神殿 之 门 会 在 战时 开放， 并 在 和平 时 关闭。 作为 闸门 之 神， 祂 也 与 进入 和 离开	在 古罗马 宗教 和 神话 中， 雅努斯 是 掌管 「开始」 与 「闸门」 的 神， 祂 具有 二元性， 也 由于 祂 展望 未来 和 过去， 因此 通常 被 描绘 成 有 两个 面孔。 雅努斯 管辖 冲突 的 开始 和 结束， 意 即 战争 与 和平， 其 神殿 之 门 会 在 战时 开放， 并 在 和平 时 关闭。 作为 闸门 之 神， 祂 也 与 进入 和 *离开*	10.335512161254883
ch_s	1	68	家门	在 古罗马 宗教 和 神话 中， 雅努斯 是 掌管 「开始」 与 「闸门」 的 神， 祂 具有 二元性， 也 由于 祂 展望 未来 和 过去， 因此 通常 被 描绘 成 有 两个 面孔。 雅努斯 管辖 冲突 的 开始 和 结束， 意 即 战争 与 和平， 其 神殿 之 门 会 在 战时 开放， 并 在 和平 时 关闭。 作为 闸门 之 神， 祂 也 与 进入 和 离开 家门	在 古罗马 宗教 和 神话 中， 雅努斯 是 掌管 「开始」 与 「闸门」 的 神， 祂 具有 二元性， 也 由于 祂 展望 未来 和 过去， 因此 通常 被 描绘 成 有 两个 面孔。 雅努斯 管辖 冲突 的 开始 和 结束， 意 即 战争 与 和平， 其 神殿 之 门 会 在 战时 开放， 并 在 和平 时 关闭。 作为 闸门 之 神， 祂 也 与 进入 和 离开 *家门*	10.637773990631104
ch_s	1	69	有 关。	在 古罗马 宗教 和 神话 中， 雅努斯 是 掌管 「开始」 与 「闸门」 的 神， 祂 具有 二元性， 也 由于 祂 展望 未来 和 过去， 因此 通常 被 描绘 成 有 两个 面孔。 雅努斯 管辖 冲突 的 开始 和 结束， 意 即 战争 与 和平， 其 神殿 之 门 会 在 战时 开放， 并 在 和平 时 关闭。 作为 闸门 之 神， 祂 也 与 进入 和 离开 家门 有 关。	在 古罗马 宗教 和 神话 中， 雅努斯 是 掌管 「开始」 与 「闸门」 的 神， 祂 具有 二元性， 也 由于 祂 展望 未来 和 过去， 因此 通常 被 描绘 成 有 两个 面孔。 雅努斯 管辖 冲突 的 开始 和 结束， 意 即 战争 与 和平， 其 神殿 之 门 会 在 战时 开放， 并 在 和平 时 关闭。 作为 闸门 之 神， 祂 也 与 进入 和 离开 家门 有 *关。*	13.850168228149414
ch_s	1	70	雅努斯	在 古罗马 宗教 和 神话 中， 雅努斯 是 掌管 「开始」 与 「闸门」 的 神， 祂 具有 二元性， 也 由于 祂 展望 未来 和 过去， 因此 通常 被 描绘 成 有 两个 面孔。 雅努斯 管辖 冲突 的 开始 和 结束， 意 即 战争 与 和平， 其 神殿 之 门 会 在 战时 开放， 并 在 和平 时 关闭。 作为 闸门 之 神， 祂 也 与 进入 和 离开 家门 有 关。 雅努斯	在 古罗马 宗教 和 神话 中， 雅努斯 是 掌管 「开始」 与 「闸门」 的 神， 祂 具有 二元性， 也 由于 祂 展望 未来 和 过去， 因此 通常 被 描绘 成 有 两个 面孔。 雅努斯 管辖 冲突 的 开始 和 结束， 意 即 战争 与 和平， 其 神殿 之 门 会 在 战时 开放， 并 在 和平 时 关闭。 作为 闸门 之 神， 祂 也 与 进入 和 离开 家门 有 关。 *雅努斯*	4.163718361407518
ch_s	1	71	经常	在 古罗马 宗教 和 神话 中， 雅努斯 是 掌管 「开始」 与 「闸门」 的 神， 祂 具有 二元性， 也 由于 祂 展望 未来 和 过去， 因此 通常 被 描绘 成 有 两个 面孔。 雅努斯 管辖 冲突 的 开始 和 结束， 意 即 战争 与 和平， 其 神殿 之 门 会 在 战时 开放， 并 在 和平 时 关闭。 作为 闸门 之 神， 祂 也 与 进入 和 离开 家门 有 关。 雅努斯 经常	在 古罗马 宗教 和 神话 中， 雅努斯 是 掌管 「开始」 与 「闸门」 的 神， 祂 具有 二元性， 也 由于 祂 展望 未来 和 过去， 因此 通常 被 描绘 成 有 两个 面孔。 雅努斯 管辖 冲突 的 开始 和 结束， 意 即 战争 与 和平， 其 神殿 之 门 会 在 战时 开放， 并 在 和平 时 关闭。 作为 闸门 之 神， 祂 也 与 进入 和 离开 家门 有 关。 雅努斯 *经常*	11.741355895996094
ch_s	1	72	象征	在 古罗马 宗教 和 神话 中， 雅努斯 是 掌管 「开始」 与 「闸门」 的 神， 祂 具有 二元性， 也 由于 祂 展望 未来 和 过去， 因此 通常 被 描绘 成 有 两个 面孔。 雅努斯 管辖 冲突 的 开始 和 结束， 意 即 战争 与 和平， 其 神殿 之 门 会 在 战时 开放， 并 在 和平 时 关闭。 作为 闸门 之 神， 祂 也 与 进入 和 离开 家门 有 关。 雅努斯 经常 象征	在 古罗马 宗教 和 神话 中， 雅努斯 是 掌管 「开始」 与 「闸门」 的 神， 祂 具有 二元性， 也 由于 祂 展望 未来 和 过去， 因此 通常 被 描绘 成 有 两个 面孔。 雅努斯 管辖 冲突 的 开始 和 结束， 意 即 战争 与 和平， 其 神殿 之 门 会 在 战时 开放， 并 在 和平 时 关闭。 作为 闸门 之 神， 祂 也 与 进入 和 离开 家门 有 关。 雅努斯 经常 *象征*	10.042277336120605
ch_s	1	73	着	在 古罗马 宗教 和 神话 中， 雅努斯 是 掌管 「开始」 与 「闸门」 的 神， 祂 具有 二元性， 也 由于 祂 展望 未来 和 过去， 因此 通常 被 描绘 成 有 两个 面孔。 雅努斯 管辖 冲突 的 开始 和 结束， 意 即 战争 与 和平， 其 神殿 之 门 会 在 战时 开放， 并 在 和平 时 关闭。 作为 闸门 之 神， 祂 也 与 进入 和 离开 家门 有 关。 雅努斯 经常 象征 着	在 古罗马 宗教 和 神话 中， 雅努斯 是 掌管 「开始」 与 「闸门」 的 神， 祂 具有 二元性， 也 由于 祂 展望 未来 和 过去， 因此 通常 被 描绘 成 有 两个 面孔。 雅努斯 管辖 冲突 的 开始 和 结束， 意 即 战争 与 和平， 其 神殿 之 门 会 在 战时 开放， 并 在 和平 时 关闭。 作为 闸门 之 神， 祂 也 与 进入 和 离开 家门 有 关。 雅努斯 经常 象征 *着*	5.210096836090088
ch_s	1	74	变化	在 古罗马 宗教 和 神话 中， 雅努斯 是 掌管 「开始」 与 「闸门」 的 神， 祂 具有 二元性， 也 由于 祂 展望 未来 和 过去， 因此 通常 被 描绘 成 有 两个 面孔。 雅努斯 管辖 冲突 的 开始 和 结束， 意 即 战争 与 和平， 其 神殿 之 门 会 在 战时 开放， 并 在 和平 时 关闭。 作为 闸门 之 神， 祂 也 与 进入 和 离开 家门 有 关。 雅努斯 经常 象征 着 变化	在 古罗马 宗教 和 神话 中， 雅努斯 是 掌管 「开始」 与 「闸门」 的 神， 祂 具有 二元性， 也 由于 祂 展望 未来 和 过去， 因此 通常 被 描绘 成 有 两个 面孔。 雅努斯 管辖 冲突 的 开始 和 结束， 意 即 战争 与 和平， 其 神殿 之 门 会 在 战时 开放， 并 在 和平 时 关闭。 作为 闸门 之 神， 祂 也 与 进入 和 离开 家门 有 关。 雅努斯 经常 象征 着 *变化*	7.5215020179748535
ch_s	1	75	和	在 古罗马 宗教 和 神话 中， 雅努斯 是 掌管 「开始」 与 「闸门」 的 神， 祂 具有 二元性， 也 由于 祂 展望 未来 和 过去， 因此 通常 被 描绘 成 有 两个 面孔。 雅努斯 管辖 冲突 的 开始 和 结束， 意 即 战争 与 和平， 其 神殿 之 门 会 在 战时 开放， 并 在 和平 时 关闭。 作为 闸门 之 神， 祂 也 与 进入 和 离开 家门 有 关。 雅努斯 经常 象征 着 变化 和	在 古罗马 宗教 和 神话 中， 雅努斯 是 掌管 「开始」 与 「闸门」 的 神， 祂 具有 二元性， 也 由于 祂 展望 未来 和 过去， 因此 通常 被 描绘 成 有 两个 面孔。 雅努斯 管辖 冲突 的 开始 和 结束， 意 即 战争 与 和平， 其 神殿 之 门 会 在 战时 开放， 并 在 和平 时 关闭。 作为 闸门 之 神， 祂 也 与 进入 和 离开 家门 有 关。 雅努斯 经常 象征 着 变化 *和*	6.75642728805542
ch_s	1	76	转换，	在 古罗马 宗教 和 神话 中， 雅努斯 是 掌管 「开始」 与 「闸门」 的 神， 祂 具有 二元性， 也 由于 祂 展望 未来 和 过去， 因此 通常 被 描绘 成 有 两个 面孔。 雅努斯 管辖 冲突 的 开始 和 结束， 意 即 战争 与 和平， 其 神殿 之 门 会 在 战时 开放， 并 在 和平 时 关闭。 作为 闸门 之 神， 祂 也 与 进入 和 离开 家门 有 关。 雅努斯 经常 象征 着 变化 和 转换，	在 古罗马 宗教 和 神话 中， 雅努斯 是 掌管 「开始」 与 「闸门」 的 神， 祂 具有 二元性， 也 由于 祂 展望 未来 和 过去， 因此 通常 被 描绘 成 有 两个 面孔。 雅努斯 管辖 冲突 的 开始 和 结束， 意 即 战争 与 和平， 其 神殿 之 门 会 在 战时 开放， 并 在 和平 时 关闭。 作为 闸门 之 神， 祂 也 与 进入 和 离开 家门 有 关。 雅努斯 经常 象征 着 变化 和 *转换，*	16.892993211746216
ch_s	1	77	像是	在 古罗马 宗教 和 神话 中， 雅努斯 是 掌管 「开始」 与 「闸门」 的 神， 祂 具有 二元性， 也 由于 祂 展望 未来 和 过去， 因此 通常 被 描绘 成 有 两个 面孔。 雅努斯 管辖 冲突 的 开始 和 结束， 意 即 战争 与 和平， 其 神殿 之 门 会 在 战时 开放， 并 在 和平 时 关闭。 作为 闸门 之 神， 祂 也 与 进入 和 离开 家门 有 关。 雅努斯 经常 象征 着 变化 和 转换， 像是	在 古罗马 宗教 和 神话 中， 雅努斯 是 掌管 「开始」 与 「闸门」 的 神， 祂 具有 二元性， 也 由于 祂 展望 未来 和 过去， 因此 通常 被 描绘 成 有 两个 面孔。 雅努斯 管辖 冲突 的 开始 和 结束， 意 即 战争 与 和平， 其 神殿 之 门 会 在 战时 开放， 并 在 和平 时 关闭。 作为 闸门 之 神， 祂 也 与 进入 和 离开 家门 有 关。 雅努斯 经常 象征 着 变化 和 转换， *像是*	13.299144268035889
ch_s	1	78	从	在 古罗马 宗教 和 神话 中， 雅努斯 是 掌管 「开始」 与 「闸门」 的 神， 祂 具有 二元性， 也 由于 祂 展望 未来 和 过去， 因此 通常 被 描绘 成 有 两个 面孔。 雅努斯 管辖 冲突 的 开始 和 结束， 意 即 战争 与 和平， 其 神殿 之 门 会 在 战时 开放， 并 在 和平 时 关闭。 作为 闸门 之 神， 祂 也 与 进入 和 离开 家门 有 关。 雅努斯 经常 象征 着 变化 和 转换， 像是 从	在 古罗马 宗教 和 神话 中， 雅努斯 是 掌管 「开始」 与 「闸门」 的 神， 祂 具有 二元性， 也 由于 祂 展望 未来 和 过去， 因此 通常 被 描绘 成 有 两个 面孔。 雅努斯 管辖 冲突 的 开始 和 结束， 意 即 战争 与 和平， 其 神殿 之 门 会 在 战时 开放， 并 在 和平 时 关闭。 作为 闸门 之 神， 祂 也 与 进入 和 离开 家门 有 关。 雅努斯 经常 象征 着 变化 和 转换， 像是 *从*	6.330721855163574
ch_s	1	79	一	在 古罗马 宗教 和 神话 中， 雅努斯 是 掌管 「开始」 与 「闸门」 的 神， 祂 具有 二元性， 也 由于 祂 展望 未来 和 过去， 因此 通常 被 描绘 成 有 两个 面孔。 雅努斯 管辖 冲突 的 开始 和 结束， 意 即 战争 与 和平， 其 神殿 之 门 会 在 战时 开放， 并 在 和平 时 关闭。 作为 闸门 之 神， 祂 也 与 进入 和 离开 家门 有 关。 雅努斯 经常 象征 着 变化 和 转换， 像是 从 一	在 古罗马 宗教 和 神话 中， 雅努斯 是 掌管 「开始」 与 「闸门」 的 神， 祂 具有 二元性， 也 由于 祂 展望 未来 和 过去， 因此 通常 被 描绘 成 有 两个 面孔。 雅努斯 管辖 冲突 的 开始 和 结束， 意 即 战争 与 和平， 其 神殿 之 门 会 在 战时 开放， 并 在 和平 时 关闭。 作为 闸门 之 神， 祂 也 与 进入 和 离开 家门 有 关。 雅努斯 经常 象征 着 变化 和 转换， 像是 从 *一*	5.126664638519287
ch_s	1	80	状态	在 古罗马 宗教 和 神话 中， 雅努斯 是 掌管 「开始」 与 「闸门」 的 神， 祂 具有 二元性， 也 由于 祂 展望 未来 和 过去， 因此 通常 被 描绘 成 有 两个 面孔。 雅努斯 管辖 冲突 的 开始 和 结束， 意 即 战争 与 和平， 其 神殿 之 门 会 在 战时 开放， 并 在 和平 时 关闭。 作为 闸门 之 神， 祂 也 与 进入 和 离开 家门 有 关。 雅努斯 经常 象征 着 变化 和 转换， 像是 从 一 状态	在 古罗马 宗教 和 神话 中， 雅努斯 是 掌管 「开始」 与 「闸门」 的 神， 祂 具有 二元性， 也 由于 祂 展望 未来 和 过去， 因此 通常 被 描绘 成 有 两个 面孔。 雅努斯 管辖 冲突 的 开始 和 结束， 意 即 战争 与 和平， 其 神殿 之 门 会 在 战时 开放， 并 在 和平 时 关闭。 作为 闸门 之 神， 祂 也 与 进入 和 离开 家门 有 关。 雅努斯 经常 象征 着 变化 和 转换， 像是 从 一 *状态*	9.202420234680176
